addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
甘肃省,临夏回族自治州,临夏县,莲花镇,103.1394993,35.7521599,0.0,0.0,9.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4755031505,-1,临夏回族自治州临夏县,临夏回族自治州临夏县莲花镇,12.0,19.1,0.0,5.2,36.300000000000004,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,新集镇,103.0849645,35.5116203,4.0,11.0,10.0,15.0,283.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,7.0,160.0,4.0,10.0,0.0,3.0,0.0,3.0,43.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,4.0,6008254022,-1,临夏回族自治州临夏县,临夏回族自治州临夏县新集镇,12.0,26.0,5.0,20.0,63.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,尹集镇,103.0605335,35.4723772,12.0,5.0,16.0,37.0,203.0,1.0,0.0,3.0,1.0,1.0,8.0,1.0,0.0,0.0,1.0,8.0,378.0,5.0,10.0,0.0,0.0,3.0,3.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35.0,2.0,4.0,4624306037,-1,临夏回族自治州临夏县,临夏回族自治州临夏县尹集镇,12.0,28.0,11.0,20.0,71.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,刁祁镇,103.0044267,35.4413374,5.0,0.0,0.0,13.0,196.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,48.0,4.0,6.0,1.0,0.0,0.0,8.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,4.0,4624306036,-1,临夏回族自治州临夏县,临夏回族自治州临夏县刁祁镇,11.0,28.0,5.0,11.9,55.9,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,北塬镇,103.1976699,35.6176101,23.0,13.0,27.0,22.0,227.0,11.0,1.0,1.0,4.0,3.0,11.0,1.0,0.0,1.0,13.0,11.0,835.0,8.0,16.0,6.0,0.0,4.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,6.0,5.0,4384133743,-1,临夏回族自治州临夏县,临夏回族自治州临夏县北塬镇,12.0,30.0,5.0,20.0,67.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,黄泥湾镇,103.2317954,35.5380047,0.0,15.0,4.0,9.0,105.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,64.0,3.0,7.0,0.0,5.0,4.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,6008254015,-1,临夏回族自治州临夏县,临夏回族自治州临夏县黄泥湾镇,12.0,23.0,0.0,13.8,48.8,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,营滩乡,102.971182,35.573473,4.0,0.0,6.0,15.0,71.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,25.0,2.0,6.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,6006891448,-1,临夏回族自治州临夏县,临夏回族自治州临夏县营滩乡,11.0,22.0,0.0,9.0,42.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,掌子沟乡,102.970186,35.5244731,0.0,2.0,3.0,8.0,167.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,8.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,6008254023,-1,临夏回族自治州临夏县,临夏回族自治州临夏县掌子沟乡,8.0,23.0,5.0,10.7,46.7,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,麻尼寺沟乡,102.9256665,35.5121526,0.0,3.0,2.0,11.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,4.0,8.0,0.0,1.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,4624306020,-1,临夏回族自治州临夏县,临夏回族自治州临夏县麻尼寺沟乡,9.0,24.0,0.0,10.9,43.9,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,漠泥沟乡,102.9472436,35.4691735,0.0,0.0,0.0,16.0,112.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,31.0,3.0,5.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,5.0,4624306034,11839744,临夏回族自治州临夏县,临夏回族自治州临夏县漠泥沟乡,17.0,23.0,5.0,9.0,54.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,漫路乡,103.101435,35.4236691,0.0,0.0,0.0,9.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4624306039,-1,临夏回族自治州临夏县,临夏回族自治州临夏县漫路乡,12.0,22.0,0.0,2.5,36.5,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,榆林乡,103.1404248,35.484548,0.0,0.0,0.0,1.0,227.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,21.0,4.0,4.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,2.0,4624306038,-1,临夏回族自治州临夏县,临夏回族自治州临夏县榆林乡,10.0,24.0,0.0,7.0,41.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,井沟乡,103.0929136,35.5918892,0.0,0.0,4.0,2.0,134.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,34.0,3.0,5.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,3.0,-1,-1,临夏回族自治州临夏县,临夏回族自治州临夏县井沟乡,5.0,25.0,0.0,9.2,39.2,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,坡头乡,103.1355499,35.6412896,0.0,0.0,3.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,5.0,0.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,4847684708,-1,临夏回族自治州临夏县,临夏回族自治州临夏县坡头乡,12.0,24.0,0.0,6.1,42.1,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,桥寺乡,103.1850139,35.6899682,0.0,0.0,2.0,19.0,198.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,36.0,4.0,7.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,6008254020,-1,临夏回族自治州临夏县,临夏回族自治州临夏县桥寺乡,12.0,24.0,5.0,10.6,51.6,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,先锋乡,103.2090804,35.6787125,0.0,0.0,3.0,22.0,247.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,131.0,4.0,9.0,0.0,0.0,0.0,11.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,3.0,6008254021,-1,临夏回族自治州临夏县,临夏回族自治州临夏县先锋乡,12.0,24.0,10.0,20.0,66.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,河西乡,103.231431,35.7105844,1.0,0.0,3.0,17.0,226.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,35.0,5.0,5.0,0.0,0.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,6008254013,-1,临夏回族自治州临夏县,临夏回族自治州临夏县河西乡,12.0,24.0,5.0,9.0,50.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,安家坡乡,103.2418444,35.6808516,7.0,0.0,3.0,21.0,251.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,77.0,4.0,8.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,4.0,5.0,6008254012,-1,临夏回族自治州临夏县,临夏回族自治州临夏县安家坡乡,12.0,26.0,5.0,17.4,60.4,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,南塬乡,103.1370742,35.7097997,0.0,0.0,2.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,3.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6008254019,-1,临夏回族自治州临夏县,临夏回族自治州临夏县南塬乡,8.0,24.0,0.0,3.9,35.9,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,红台乡,103.0469034,35.5555917,2.0,0.0,5.0,7.0,148.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,4.0,1.0,0.0,4.0,3.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,3.0,6008254014,-1,临夏回族自治州临夏县,临夏回族自治州临夏县红台乡,11.0,26.0,5.0,7.4,49.4,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,路盘乡,103.2562343,35.5562954,10.0,14.0,3.0,11.0,101.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,76.0,4.0,7.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,2.0,6008254017,-1,临夏回族自治州临夏县,临夏回族自治州临夏县路盘乡,11.0,26.0,5.0,15.5,57.5,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,临夏县,民主乡,103.1963046,35.535924,0.0,1.0,2.0,10.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,6.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,6008254018,-1,临夏回族自治州临夏县,临夏回族自治州临夏县民主乡,12.0,24.0,0.0,7.0,43.0,51.583999999999996,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,附城镇,103.7005516,35.3697355,11.0,1.0,30.0,39.0,70.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,8.0,29.0,3.0,156.0,7.0,9.0,0.0,0.0,12.0,15.0,21.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,23.0,2.0,35.0,3.0,6.0,8085698097,-1,临夏回族自治州康乐县,临夏回族自治州康乐县附城镇,10.0,28.0,13.0,20.0,71.0,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,苏集镇,103.5763307,35.3460116,2.0,0.0,5.0,3.0,40.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,9.0,4.0,3.0,2.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,6073983593,-1,临夏回族自治州康乐县,临夏回族自治州康乐县苏集镇,12.0,22.7,11.0,4.1,49.800000000000004,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,胭脂镇,103.7069194,35.2925496,3.0,0.0,3.0,1.0,57.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,23.0,4.0,5.0,3.0,0.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,3.0,6073983595,-1,临夏回族自治州康乐县,临夏回族自治州康乐县胭脂镇,9.0,26.0,5.0,9.0,49.0,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,景古镇,103.6900507,35.1333861,5.0,0.0,1.0,10.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,6073983590,-1,临夏回族自治州康乐县,临夏回族自治州康乐县景古镇,8.0,23.0,0.0,4.7,35.7,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,莲麓镇,103.747127,35.015287,2.0,0.0,8.0,8.0,50.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,46.0,3.0,4.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,34.0,2.0,4.0,3969687651,5910315,临夏回族自治州康乐县,临夏回族自治州康乐县莲麓镇,20.0,25.0,5.0,12.0,62.0,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,康丰乡,103.7058727,35.3784764,11.0,1.0,27.0,41.0,64.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,8.0,29.0,3.0,143.0,7.0,9.0,2.0,0.0,13.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,10.0,2.0,39.0,4.0,4.0,4384268101,-1,临夏回族自治州康乐县,临夏回族自治州康乐县康丰乡,10.0,28.0,13.0,20.0,71.0,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,虎关乡,103.7487871,35.4195501,8.0,0.0,0.0,7.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,3.0,8.0,5.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,6.0,6073983589,-1,临夏回族自治州康乐县,临夏回族自治州康乐县虎关乡,12.0,23.0,0.0,9.6,44.6,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,流川乡,103.6657022,35.4380544,1.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,6073983591,-1,临夏回族自治州康乐县,临夏回族自治州康乐县流川乡,9.0,23.0,0.0,5.4,37.4,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,白王乡,103.5814822,35.4157646,2.0,0.0,2.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6073983586,-1,临夏回族自治州康乐县,临夏回族自治州康乐县白王乡,10.0,20.0,0.0,2.8,32.8,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,八松乡,103.484756,35.3106218,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6073983587,-1,临夏回族自治州康乐县,临夏回族自治州康乐县八松乡,12.0,11.4,0.0,2.2,25.599999999999998,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,鸣鹿乡,103.5532064,35.2941368,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6073983592,-1,临夏回族自治州康乐县,临夏回族自治州康乐县鸣鹿乡,10.0,10.8,0.0,2.0,22.8,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,八丹乡,103.6076769,35.3102199,0.0,0.0,2.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6073983585,-1,临夏回族自治州康乐县,临夏回族自治州康乐县八丹乡,12.0,18.0,0.0,3.0,33.0,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,上湾乡,103.6178558,35.283356,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,2.0,5115129179,-1,临夏回族自治州康乐县,临夏回族自治州康乐县上湾乡,11.0,12.7,5.0,6.300000000000001,35.0,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,草滩乡,103.6572624,35.216881,6.0,0.0,5.0,8.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,3.0,5.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,6073983588,-1,临夏回族自治州康乐县,临夏回族自治州康乐县草滩乡,8.0,23.0,0.0,7.4,38.4,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,康乐县,五户乡,103.6966667,35.1762067,4.0,0.0,2.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6073983594,-1,临夏回族自治州康乐县,临夏回族自治州康乐县五户乡,8.0,22.4,0.0,4.5,34.9,42.86666666666667,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,刘家峡镇,103.3033702,35.9389374,18.0,34.0,22.0,33.0,184.0,11.0,2.0,4.0,2.0,3.0,10.0,1.0,1.0,2.0,11.0,6.0,638.0,9.0,12.0,5.0,7.0,5.0,14.0,50.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,122.0,7.0,4.0,4223934545,-1,临夏回族自治州永靖县,临夏回族自治州永靖县刘家峡镇,12.0,30.0,20.0,20.0,82.0,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,盐锅峡镇,103.2836161,36.0734755,17.0,0.0,17.0,12.0,113.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,53.0,4.0,6.0,7.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,5.0,4529073482,-1,临夏回族自治州永靖县,临夏回族自治州永靖县盐锅峡镇,12.0,28.0,0.0,13.3,53.3,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,太极镇,103.2699857,35.9604,18.0,11.0,22.0,33.0,237.0,12.0,1.0,0.0,2.0,2.0,13.0,0.0,0.0,0.0,2.0,6.0,514.0,8.0,10.0,2.0,0.0,7.0,12.0,63.0,7.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,209.0,4.0,3.0,6003309942,-1,临夏回族自治州永靖县,临夏回族自治州永靖县太极镇,12.0,28.0,15.0,20.0,75.0,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,西河镇,103.2088627,36.1636025,2.0,0.0,0.0,19.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,67.0,2.0,6.0,1.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4624375860,-1,临夏回族自治州永靖县,临夏回族自治州永靖县西河镇,11.0,21.0,5.0,12.7,49.7,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,三塬镇,103.200367,35.8907645,0.0,4.0,13.0,6.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,4.0,4.0,0.0,2.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,2.0,4315647198,-1,临夏回族自治州永靖县,临夏回族自治州永靖县三塬镇,11.0,24.0,0.0,8.8,43.8,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,岘塬镇,103.269863,35.9119708,0.0,6.0,8.0,1.0,97.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,52.0,5.0,10.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,4.0,4248224405,-1,临夏回族自治州永靖县,临夏回族自治州永靖县岘塬镇,12.0,26.0,5.0,14.600000000000001,57.6,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,陈井镇,103.4626647,36.0483764,3.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,4529073467,-1,临夏回族自治州永靖县,临夏回族自治州永靖县陈井镇,12.0,14.0,5.0,5.0,36.0,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,川城镇,102.9510733,35.9542589,0.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,6003323351,-1,临夏回族自治州永靖县,临夏回族自治州永靖县川城镇,8.0,15.6,5.0,2.8,31.400000000000002,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,王台镇,103.0342484,35.8815485,0.0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2967440342,-1,临夏回族自治州永靖县,临夏回族自治州永靖县王台镇,9.0,9.9,5.0,1.2,25.099999999999998,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,红泉镇,103.0593109,35.9136707,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,4386760211,-1,临夏回族自治州永靖县,临夏回族自治州永靖县红泉镇,11.0,10.9,0.0,2.5,24.4,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,关山乡,103.585626,36.0036925,3.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,5.0,4.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,3.0,1.0,4126767971,-1,临夏回族自治州永靖县,临夏回族自治州永靖县关山乡,12.0,16.3,0.0,7.2,35.5,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,徐顶乡,103.5149377,36.0082124,6.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4342978235,-1,临夏回族自治州永靖县,临夏回族自治州永靖县徐顶乡,12.0,9.2,0.0,3.0,24.2,40.970588235294116,51.1381679389313,47.68
甘肃省,临夏回族自治州,永靖县,三条岘乡,103.3813262,35.9824644,0.0,5.0,2.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4075345818,11840474,临夏回族自治州永靖县,临夏回族自治州永靖县三条岘乡,17.0,20.1,0.0,6.0,43.1,40.970588235294116,51.1381679389313,47.68
